eskubare,eſcubarea
sardetxe,ſardechea
zoriontasun,zoriontaſunac
bigote,bigotea
zorrotxo,zorrochoa
birlo,birloa
birla,birlá
txano,chanoa
amabisaba,amabiſaba
aitabisaba,aitabiſaba
kontz,contzá
betun,betun
alportx,alporchac
bizkotxo,bizcochoa
mantar,mantarrá
txuritu,churitu
jomuga,jomugá
samurkiro,ſamurquiro
zalantzatu,zalanzatu
dardaratu,dardaratu
ezkutarma,ezcutarmá
sarrera,ſárrera
aurkez,aurquez
aukeran,auqueran
isil,iſil
mokadu,mocadua
mokadu,mocadu
sargori,ſargoria
upategi,upateguia
upelategi,upelateguia
ope,opea
masaileko,maſalleco
belarrondoko,belarrondocoa
zaplada,zaplada
boga,boga
gobada,gobadá
bogari,bogaria
bogatu,bogatu
boga,bogá
birla,birla
zizku,cizcua
txisku,chiſcua
ontxo,onchoa
atuntxiki,atunchiquia
beikorotz,beicorotza
hitzontzi,hitzontzi
bordatzaile,bordatzallea
bordoi,bordoya
borla,borla
jasa,jasá
astakeria,aſtaqueria
astotzar,aſtotzarra
pote,potea
zato,zatoa
txoro,choroa
bote,botea
ospil,oſpillá
ninika,ninicá
ezpel,ezpelá
boia,boya
itzai,itzaya
besakada,beſacada
besaldi,beſaldia
galtz,galtzac
orrolari,orrolaria
listari,liſtaria
orroi,orroya
basoti,baſotia
basoti,baſotiac
besaki,beſaquia
naslika,naslica
otadi,otadiac
laburketa,laburqueta
orritxo,orricho
brinko,brincoa
brindis,brindiſa
indarti,indartia
errutsu,errutſua
errudun,erruduna
zurdaki,zurdaquia
basaolo,baſaoloa
birikodi,biricodiac
burrukari,burrucari
jario,jario
kondar,condarra
arbezta,arbeztá
bisuts,biſutſa
negutar,negutarra
nekaldi,necaldia
aberetar,aberetarra
landubage,landubaguea
sorgindu,ſorguindu
sorgindu,ſorguindua
pikorta,picortá
eralki,eralqui
idisko,idiſcoa
bufoi,bufoya
bufoikeria,bufoiqueria
zibota,cibota
butroe,butroea
iskanbila,iſcambilla
otsande,otſandea
bularka,bularca
buril,burila
zizelatu,cicelatu
zizelatu,cicelatua
iseka,iſecá
burlagile,burlaguillea
isekari,iſecaria
isekatu,iſecatu
burlati,burlatia
jostailu,joſtallua
ustai,uſtai
uztai,uztai
zaldidi,zaldidia
zalditxo,zaldichoa
zalduntxo,zaldunchoa
zalduntza,zalduntza
zalditegi,zalditegui
matxisalto,machiſalto
zaldizko,zaldizcoac
zerrendatu,cerrendatu
bilotsu,bilotſua
atzen,atzena
oinorde,oñordea
buruak eman,buruac eman
burkoi,burcoia
txilar,chillarra
erorketa,erorqueta
jauspen,jauſpena
antxume,anchumea
akirin,aquirina
kakau,cacaua
akats,acats
txarro,charro
txarro,charroa
muturreko,muturrecoa
masail,maſalla
akats,acatſa
kumetxo,cumechoa
izuti,izutia
kadartzu,cadartzua
pertz,pertza
maskelu,maſquelua
pazia,pacia
irazkai,irazcayac
osin,oſina
osin,oſiña
kafe,cafeá
kafeontzi,cafeontzia
mokordo,mocordoa
kakategi,cacateguia
kakeria,caqueria
pikorta,picorta
kakajario,cacajario
kararri,cararria
dendatu,dendatu
kuia,cuiá
lekotz,lecotza
ziega,ciegá
autsarri,autſarria
arranpa,arrampa
burezur,burezurra
galdatu,galdatu
galdatu,galdatua
paziagile,paciaguillea
galdaratxo,galdarachoa
egunari,egunária
berontzi,berontzia
beroaldi,beroaldia
karobi,carobia
karegile,careguillea
leinargitu,leñarguitu
edontzi,edontzia
isil,iſillá
isildu,iſildua
isilkor,iſilcorra
salgaizta,ſalgaizta
galtz,galzac
galtxuri,galchuriac
oi,oya
iskir,iſquirac
gameluzai,gameluzaya
gamelu,gamelua
bidaldi,bidaldia
kamio,camio
gurdibide,gurdibidea
errebelatu,errebelatu
zoli,zolia
ziur,ciurra
kanpaetorre,campaetorrea
kanpaegile,campaeguillea
kanpaetxo,campaechoa
txilintxa,chilincha
kanpotar,campotarra
nekazari,necazaria
baserritar,baſerritarra
itsasarte,itſaſartea
txerri,cherria
zerri,cerria
ataurre,ataurrea
langa,langá
zutargi,zutarguia
toleskabe,toleſcabea
kriselu,criſelua
kriselu,criſelu
karamarro,caramarroa
txangurru,changurrua
bernezur,bernezurra
besazur,beſazurra
zipotz,cipotza
kanoa,canoa
gogaikarri,gogaicarria
kantatxo,cantachoa
pegartxo,pegarchoa
lusuil,luſuilla
atal,atala
errauli,erraulia
zenbate,cembatea
mendarte,mendartea
kanoi,canoya
kanoi,canoyac
sutunp,ſutumpac
buruki,buruquia
lekune,lecunea
osagile,oſaguillea
txikiratu,chiquiratu
irindu,irindu
txartes,charteſá
txartes,charteſa
elkargo,elcargoa
batzartar,batzartarra
batzarretoki,batzarretoquia
berezita,berecitá
