testu_hitza	lemma	hitz_egokitua	mlv_lexeme	aingura	testuingurua-ezker	testu-hitza	eskuin-testuingurua
eztaude	eztaude	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... Non dabiltza bada, edo non ondatu dira? nola 	eztaude	 Virgiñarequin gurutzearen ondoan? eta besteac ...
eztec	eztek	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##2	... ciquiñ, orrí,  Becaitz, aldia, eldu, zac?  	Eztec	, berdiñ, iguerrico,  Hitz, oy-etan, cer, datzan....
eztec	eztek	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... chit, hitzeguín zána. Zartú dec, atsotú dec (	eztec	 hitz au Erderaz esangó); aimbéste urterén epéan ...
eztegu	eztegu	eztegu	https://monumenta.wikibase.cloud/wiki/Lexeme:L26519	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... dituzu ondo, ez algaituzu geu botaco zeugandic. 	Eztegu	 mereci zeure seme alaba izatea; baña ala ere ...
eztet	eztet	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... eguin daguiquet, graciac ezpadit laguntzen: ta 	eztet	 hura billatzeco nora nere burua irauli. ...
ezteu	ezteu	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... au, esango dit norbaitec, Virgiña orrec icenic 	ezteu	, beiñ bederic aitatzeco? eranzungo digot, gaur ...
ezteu	ezteu	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... dio emen San Chrisostomoc, ô Jesus ona, 	ezteu	 beste icenic, ez beste icengoitiric andre ...
ezteuala	ezteuala	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... guciac itsasoan sartzen dirala, ta itsasoac 	ezteuala	 gañez eguiten. Virgiña santearen biotzean ...
ezteuana	ezteuana	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... anima bat pecatuaren itzalic ere izan 	ezteuana	. Eguizue, pecatariac, icusteaz zeuen ama, ta ...
ezteue	ezteue	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... ta onela beste gañeraco guztiac. Baña ala ere 	ezteue	 Virgiñaren doloreen anzic, ecer ez bat dirade ...
ezteue	ezteue	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... ceregandu dituzunac, eztira malmetitzen, 	ezteue	 nizaz casoric eguiten, ta cer contu besteac ...
ezteueenac	ezteueenak	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... gañez eguinic. Cer digot, damuric ta erruquiric 	ezteueenac	? asco ta asco dira emen ajola ta ardura ...
eztezaela	eztezaela	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... dedilla eguiaz, ta zeuen biotzac icararic artu 	eztezaela	? nai ote dezue, ots deshonragarri au zuecgatic ...
eztezu	eztezu	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... hura? eztaucazu besoetan, eztaramazu escutic, 	eztezu	 alboan, ez beguien aurrean. Non da zeure seme ...
eztezu	eztezu	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... Aita Eternoa, arren zeuc ere consolatzen 	eztezu	 zeure alaba maitea! ez, ez; berariaz laja deu ...
eztezu	eztezu	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... . Espiritu consolagarria, arren zeuc ere ez, 	eztezu	 zeuc ere zeure ain biotzecoa dezun esposea ...
eztezu	eztezu	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... seme eguiazco, amoltsu, fiñ, leyal, beticoac. 	Eztezu	 cer itandu gueiago norc zaituco zaituen; gueuc ...
eztezue	eztezue	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... badedi amaren doloreen iduritara anza deuanic, 	eztezue	 arquituco, ezpada bere semearen passio osoan, ...
eztezue	eztezue	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... christau gucien artean. Eta dalaric au eguia, 	eztezue	 arduraric artzen, ta guezurra baliz bezala, ...
eztezunean	eztezunean	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##16	... santea? escatu eguiozu beste gauzaric: eta nai 	eztezunean	, Juduac onda daguitzan, cergatic ceraden usó ...
eztezâala	eztezaala	hezte	https://monumenta.wikibase.cloud/wiki/Lexeme:L26518	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... chucunquiró edertzen, gaIántzen, apaintzen. 	Eztezâala	 bèraz ùste, hiré esán mesánacquin, hire ...
ezti	ezti	ezti	https://monumenta.wikibase.cloud/wiki/Lexeme:L26546	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... ta icen au da alde batetic 	ezti	, gozoa, ta adierazotzen digu Jaungoicoaren ama ...
ezti	ezti	ezti	https://monumenta.wikibase.cloud/wiki/Lexeme:L26546	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... ezpada oñacez, atsecabez, damuz? Orain bada 	ezti	 gozoa dan bezanbat, camporatzen degu gaur ...
eztic	eztik	eztika	https://monumenta.wikibase.cloud/wiki/Lexeme:L26565	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... naiz atzez, goitic, betíc, céarca, edo zucénca, 	eztic	 berdin idoróco beré erricó hitzen antzá ...
eztie	eztie	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##9	... gurasoac zor 	eztie	 beren semeai, aberats, eder, sendo, osasun ...
eztie	eztie	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... 	eztie	 eman nai orrelaco pozic. Edolaric gueuc ...
eztigoe	eztigoe	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... eguingo ezpacigoen ere, cergatic eguin bear 	eztigoe	 bere escuelarrac, beretzat beregandu cituan ...
eztigot	eztigot	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... Eztaquit, nola dedan hitz oec esateco biotzic: 	eztigot	 hizcunde oni jarraitu nai gueiago. Etzion ...
eztigu	eztigu	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##16	... ichien, ta aundienean? Eguia da: Euangelioac 	eztigu	 ecer esaten: baña beiñ iracurri neuan, ...
eztigunâri	eztigunari	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... Mayansi, jaquiúndeco máyan janári oníc ifinten 	eztigunâri	, ezpadá lapico ustel bat, arbiz, azáz, chongoz, ...
eztiot	eztiot	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... doloreen anzic, ecer ez bat dirade aen aldean. 	Eztiot	 guezurric, ezpada santuac esaten ...
eztiozu	eztiozu	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... bazcatu cinduena: cergatic bada deitzen 	eztiozu	 zeure ama? ausaz lotsa cera alaco amagandic ...
eztira	eztira	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... ere uquitzera? nola etzoazte beste alde batera? 	eztira	 ausaz munduan biotz pecatariac, ondo mereci ...
eztira	eztira	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... etorrico zaizquit besteac? ceregandu dituzunac, 	eztira	 malmetitzen, ezteue nizaz casoric eguiten, ta ...
eztira	eztira	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... deabruac, abere basotiarrac. Ez Eleiza santea, eztira Juduac, christauac derizte: 	eztira	 demonioac, ...
eztira	eztira	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... bai; 	eztira	 abereac, bai aec baño latz gogorragoac....
eztira	eztira	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... deabruac, abere basotiarrac. Ez Eleiza santea, eztira Juduac, christauac derizte: 	eztira	 demonioac, ...
eztira	eztira	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... bai; 	eztira	 abereac, bai aec baño latz gogorragoac....
eztira	eztira	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... deabruac, abere basotiarrac. Ez Eleiza santea, eztira Juduac, christauac derizte: 	eztira	 demonioac, ...
eztira	eztira	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... bai; 	eztira	 abereac, bai aec baño latz gogorragoac....
eztira	eztira	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... da munduan, il deueela zuen pecatuacgatic, 	eztira	 oec edo- ceiñ moduzco esamesanac. Ala dioe ...
eztirudi	eztirudi	hezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... digo bere dolore gucien asiera, ta jaiotza, ta 	eztirudi	 ondo, nic aren miñac aunditzea. Igoco ote naiz ...
eztá	ezta	ezta	https://monumenta.wikibase.cloud/wiki/Lexeme:L26479	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... Christoren eriotzea, ta Virgiñaren doloreac: 	eztá	 len bezalaco otsic gueure contra banatuco ez ...
ezur	ezur	hezur	https://monumenta.wikibase.cloud/wiki/Lexeme:L26623	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... batzuec lauridiquituac, besteac beren 	ezur	 gucietan abarraquituac, ceatuac , zatituac; eta ...
farragarri	farragarri	fa	https://monumenta.wikibase.cloud/wiki/Lexeme:L26653	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... ta gueró belch: noiz utzicó dec burú-cóloca 	farragarri	 horí? Edó báta esán bear dec, edó béstea: eta ...
fedean	fedean	fede	https://monumenta.wikibase.cloud/wiki/Lexeme:L26966	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... deuanic. Apostoluac an arteraño etziran sendó 	fedean	; ta etzan miresteco, guizon argal erbal, ...
fedean	fedean	fede	https://monumenta.wikibase.cloud/wiki/Lexeme:L26966	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... Christoren escuelarrac, aiñ sendo dirala 	fedean	, ain ceruco indarrez, suz, arguiz beteac ...
fedean	fedean	fede	https://monumenta.wikibase.cloud/wiki/Lexeme:L26966	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... deuanic. Apostoluac an arteraño etziran sendó 	fedean	; ta etzan miresteco, guizon argal erbal, ...
fedean	fedean	fede	https://monumenta.wikibase.cloud/wiki/Lexeme:L26966	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... Christoren escuelarrac, aiñ sendo dirala 	fedean	, ain ceruco indarrez, suz, arguiz beteac ...
finic	finik	fini	https://monumenta.wikibase.cloud/wiki/Lexeme:L27226	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... baguecoac dira Virgiñaren doloreac, cerren 	finic	, eta neurriric baguecoa izandu dan Virgiñaren ...
fiñ	fin	fin	https://monumenta.wikibase.cloud/wiki/Lexeme:L27204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... chiquitzen oi da dolorea: bada contu onetara 	fiñ	 eta neurri baguecoac dira Virgiñaren doloreac, ...
fiñ	fin	fin	https://monumenta.wikibase.cloud/wiki/Lexeme:L27204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... esquer gaistocoac, bai seme eguiazco, amoltsu, 	fiñ	, leyal, beticoac. Eztezu cer itandu gueiago ...
gaisoác	gaisoak	gai	https://monumenta.wikibase.cloud/wiki/Lexeme:L27987	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##5	... hitzóntziac isiltzeco. Baña ez bide du Eusquéra 	gaisoác	, are bere echápean, ez semê, ez adisquide biotz ...
gaistoco	gaistoko	gaisto	https://monumenta.wikibase.cloud/wiki/Lexeme:L28195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... utseguin ceueela. Ezperen non cerate esquer 	gaistoco	 izarrac? Oi eta atera albaneguiz beren lecutic, ...
gaistoco	gaistoko	gaisto	https://monumenta.wikibase.cloud/wiki/Lexeme:L28195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... lotsea? ô gueu Adanen ondorengoen artean esquer 	gaistoco	 humeac! gueure escuan dago graciarequin batean ...
gaistocoac	gaistokoak	gaisto	https://monumenta.wikibase.cloud/wiki/Lexeme:L28195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... ajolacabea, ta ardurabaguea, eta cein esquer 	gaistocoac	 gueraden....
gaistocoac	gaistokoak	gaisto	https://monumenta.wikibase.cloud/wiki/Lexeme:L28195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... bezala muquer, gogor, legue bague ta aiñ esquer 	gaistocoac	, bai seme eguiazco, amoltsu, fiñ, leyal, beticoac....
gaistoz	gaistoz	gaisto	https://monumenta.wikibase.cloud/wiki/Lexeme:L28195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##20	... onena. Quendu cigon bicia Joab capitanac modu 	gaistoz	 Abner ceritzan bati: ta ara non bereala Israel ...
gaitz	gaitz	gaitz	https://monumenta.wikibase.cloud/wiki/Lexeme:L28204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... cer gaiztaquerietan arquitu ote cera? Cer 	gaitz	, cer calte eguin diezu guizonai? Certan ...
gaitzbagueacquin	gaitzbageakkin	gaitz	https://monumenta.wikibase.cloud/wiki/Lexeme:L28204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... uquitzeco, ta Virgiñaren negar inocenteaquin, 	gaitzbagueacquin	 , nere negar pecatariac nastutzeco? Cein dan ...
gaitzbaguedun	gaitzbagedun	gaitz	https://monumenta.wikibase.cloud/wiki/Lexeme:L28204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... Oñace itsu garratzac, larga-eguiozue biotz 	gaitzbaguedun	 orri: billa itzazue burnizco biotzac, gaitzez ...
gaitzbagueena	gaitzbageena	gaitz	https://monumenta.wikibase.cloud/wiki/Lexeme:L28204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... illic bere adinaren lorean, illic se- meric 	gaitzbagueena	, pecatuaren cutsuric ere etzeuana. Bacecusan ...
gaitzez	gaitzez	gaitz	https://monumenta.wikibase.cloud/wiki/Lexeme:L28204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... orri: billa itzazue burnizco biotzac, 	gaitzez	 beteric daudenac. Zoazte Mairuetara, Juduetara, ...
gaitzez	gaitzez	gaitz	https://monumenta.wikibase.cloud/wiki/Lexeme:L28204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... hizcunde oni jarraitu nai gueiago. Etzion 	gaitzez	 ala hitzeguin semeac amari, ezpada onez ta ...
gaitzguillea	gaitzgilea	gaitzgile	https://monumenta.wikibase.cloud/wiki/Lexeme:L28249	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... aguindu ta galtzen ceuala: gucien onguille hura 	gaitzguillea	, ta gaiztaquerian bicitua baliz bezala: guciac ...
gaitzic	gaitzik	gaitz	https://monumenta.wikibase.cloud/wiki/Lexeme:L28204	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##5	... naiz dala aundi, naiz chiqui. Euscára da, 	gaitzic	 eguin baliò bézala, arén erábea, eta sayetsetic ...
gaitzic	gaitzik	gaitz	https://monumenta.wikibase.cloud/wiki/Lexeme:L28204	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... aita bezaiñ Jaungoico dan guizon bati, 	gaitzic	 iñoiz ere ez, onic asco beti eguiten dizuten ...
gaizqui	gaizki	gaizki	https://monumenta.wikibase.cloud/wiki/Lexeme:L28349	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... miñ, atsecabé gucien egun batean, eztagoquit 	gaizqui	, orreec guztioc berriro esatea Virgiñari bere ...
gaizqui	gaizki	gaizki	https://monumenta.wikibase.cloud/wiki/Lexeme:L28349	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... ere nai oi dezu dei zaguitzaten pecatarien ama. 	Gaizqui	 bicitu guera, Jaincoa ofenditu degu, aren legue ...
gaizqui	gaizki	gaizki	https://monumenta.wikibase.cloud/wiki/Lexeme:L28349	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... semea, gueuc záuzcatzigu ain dolorez betea. ala 	gaizqui	. Baña etzaude alperric gurutzearen ondoan, ...
gaiztaquerian	gaiztakerian	gaiztakeria	https://monumenta.wikibase.cloud/wiki/Lexeme:L28423	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... ceuala: gucien onguille hura gaitzguillea, ta 	gaiztaquerian	 bicitua baliz bezala: guciac aberasten cituena, ...
gaiztaquerietan	gaiztakerietan	gaiztakeria	https://monumenta.wikibase.cloud/wiki/Lexeme:L28423	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... ote dezu? Cer pecatu, cer dollorqueria, cer 	gaiztaquerietan	 arquitu ote cera? Cer gaitz, cer calte eguin ...
gaiántzen	gaiantzen	gai	https://monumenta.wikibase.cloud/wiki/Lexeme:L27987	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... baceaquic beré buruá chucunquiró edertzen, 	gaIántzen	, apaintzen. Eztezâala bèraz ùste, hiré esán ...
galantac	galantak	galant	https://monumenta.wikibase.cloud/wiki/Lexeme:L28505	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... andicoac diranean, nai oi die gueiago: eder, 	galantac	 diranean, are gueiago: cintzoac eta asco ...
galdór	galdor	galdor	https://monumenta.wikibase.cloud/wiki/Lexeme:L28622	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##5	... nic beeratúco nioque bere andíustea, ta beré 	galdór	 quiscúr, luceá. Niri eztagoquidánean, beste ...
galtzen	galtzen	galtze	https://monumenta.wikibase.cloud/wiki/Lexeme:L28830	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... gazteric ederren arc bicia justiciac aguindu ta 	galtzen	 ceuala: gucien onguille hura gaitzguillea, ta ...
gaquizquion	gakizkion	ga	https://monumenta.wikibase.cloud/wiki/Lexeme:L27900	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... bego: eztagoca besteric gaurco egunari. Aldera 	gaquizquion	 bada gurutzeari, ta Maria Virgiñari....
garbi	garbi	garbi	https://monumenta.wikibase.cloud/wiki/Lexeme:L29203	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##2	... puztua,  Ero, 	garbi	, buztan, latz,  Nondic, hiri, ciquiñ, orrí,  ...
garbi	garbi	garbi	https://monumenta.wikibase.cloud/wiki/Lexeme:L29203	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... ha min gogorrac! nola atrevitzen cerate biotz 	garbi	, biguiñ hori, azaletic ere uquitzera? nola ...
garratz	garratz	garratz	https://monumenta.wikibase.cloud/wiki/Lexeme:L29480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... bat escatu dizu, ta eranzuten diozu aiñ latz ta ...
garratza	garratza	garratz	https://monumenta.wikibase.cloud/wiki/Lexeme:L29480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... ta doaiñ guciaquin: bestetic da miñ, 	garratza	, ta adierazotzen diauzcu Virgiñaren doloreac, ...
garratza	garratza	garratz	https://monumenta.wikibase.cloud/wiki/Lexeme:L29480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... degu gaur Virgiñaren icen au: miña ta 	garratza	 dan bezan bat, betor, ta bego: eztagoca ...
garratzac	garratzak	garratz	https://monumenta.wikibase.cloud/wiki/Lexeme:L29480	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... pecatariac, ondo mereci zaituztenac? Oñace itsu 	garratzac	, larga-eguiozue biotz gaitzbaguedun orri: billa ...
gatoz	gatoz	gato	https://monumenta.wikibase.cloud/wiki/Lexeme:L29641	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... arren damu au biciago, ta andiago. Zeugana 	gatoz	 gucioc, zeure amodioac gácartzi zeure óñetara: ...
gaua	gaua	gau	https://monumenta.wikibase.cloud/wiki/Lexeme:L29699	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... damugarri orrec? Cerentzat dezu soñeco 	gaua	 dirudien hori? Cer eguin da zeure beguien ...
gauden	gauden	gaude	https://monumenta.wikibase.cloud/wiki/Lexeme:L29720	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... amabi signoetatic iraillean , 	gauden	 ill onetan oi degu Libra, edo balanza deritzan ...
gaur	gaur	gaur	https://monumenta.wikibase.cloud/wiki/Lexeme:L29746	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... pecatu bagueco, Virgiñaren seme bacarrean. 	Gaur	 bada hitzeguin beardegu, Calvarioan ta ...
gaur	gaur	gaur	https://monumenta.wikibase.cloud/wiki/Lexeme:L29746	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... ezteu, beiñ bederic aitatzeco? eranzungo digot, 	gaur	 bear guenduela icen orren eguna: baña ez egunic ...
gaur	gaur	gaur	https://monumenta.wikibase.cloud/wiki/Lexeme:L29746	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... doloreac, eta orregatic alde eraguiten zaca 	gaur	 icenari. Nic esango det cer dan. Virgiñari ...
