LAR_LEMMA	EGOKITUA	SARASOLA
sareac	sareak	0
sarealdia	sarealdia	sarealdi
sarean sartu	sarean sartu	0
sarechoa	saretxoa	saretxo
sareé	sareé	0
sareguillea	saregilea	saregile
sareguisacoa	saregisakoa	0
sare larria	sare larria	0
sarezco oa janciá	sarezko oa jantziá	0
sareztatu	sareztatu	sareztatu
sareztatua	sareztatua	sareztatu
sargarri	sargarri	0
sargenteatu	sarjenteatu	0
sargenteria	sarjenteria	0
sargentia	sarjentia	0
Sargentotzarra	Sarjentotzarra	0
sargoria	sargoria	sargori
sargoritu	sargoritu	sargoritu
sargoritua	sargoritua	sargoritu
saria	saria	sari
sariá	sariá	0
sariac	sariak	0
saria eman	saria eman	0
sariantá	sariantá	0
sariartzallea	sariartzailea	0
saricarlea	sarikarlea	0
sariduna	sariduna	0
sariemallea	sariemailea	0
sarigueya	sarigeia	0
sarillea	sarilea	0
sarillechoa	sariletxoa	0
sarillequiña	sarilekina	0
sarilleteguia	sariletegia	0
sarilletzarra	sariletzarra	0
saristatu	saristatu	saristatu
saritzalea	saritzalea	0
sariztaria	sariztaria	0
sariztatu	sariztatu	sariztatu
sariztatua	sariztatua	sariztatu
sariztatzallea	sariztatzailea	sariztatzaile
sarlecua	sarlekua	0
sarmentaria	sarmentaria	0
sarmentatu	sarmentatu	0
sarmenteguia	sarmentegia	0
sarmertuac	sarmertuak	0
sarnotsua	sarnotsua	0
sarobetarrac	sarobetarrak	0
saroizaya	saroizaia	0
saroL earra	saroL earra	0
saroya	saroia	saroi
sarpeta	sarpeta	0
sarpetu	sarpetu	0
sarpetua	sarpetua	0
sarpitura	sarpitura	0
sarquintza	sarkintza	0
sarrá	sarrá	0
sarraá	sarraá	0
sarrallá	sarrailá	0
sarrallachoa	sarrailatxoa	0
sarrallaguillea	sarrailagilea	sarrailagile
sarrallaquintza	sarrailakintza	0
sarrallateguia	sarrailategia	0
sarraoa	sarraoa	0
sarraria	sarraria	0
sarrartea	sarrartea	0
sarrartetu	sarrartetu	0
sarrartetua	sarrartetua	0
sarrartetzea	sarrartetzea	0
sarratea	sarratea	0
sarrateera	sarrateera	0
sarratetu	sarratetu	0
sarrautza	sarrautza	0
sarrera	sarrera	sarrera
sarrera izan	sarrera izan	0
sarrerazo	sarrerazo	0
sarrerazoa	sarrerazoa	0
sarrerazotzea	sarrerazotzea	0
sarri	sarri	sarri
sarria	sarria	sarri
sarricho	sarritxo	sarritxo
sarricoa	sarrikoa	0
sarriera	sarriera	0
sarrilguia	sarrilgia	0
sarriro	sarriro	sarriro
sarritacoa	sarritakoa	sarritako
sarritan	sarritan	sarritan
sarritán	sarritán	0
sarritaria	sarritaria	0
sarritatu maiztatu	sarritatu maiztatu	0
sarritu	sarritu	sarritu
sarritua	sarritua	sarritu
sarrriró	sarrriró	0
sarruri	sarruri	0
sarruria	sarruria	0
sarruritu	sarruritu	0
sarruritzallea	sarruritzailea	0
sart-	sart-	0
sartaguitu	sartagitu	0
sartaguitua	sartagitua	0
sartaiza	sartaiza	0
sartaizegoa	sartaizegoa	0
sartaldea	sartaldea	sartalde
sartaldearra	sartaldearra	0
sartaldecoa	sartaldekoa	0
sartaldeco aicebat	sartaldeko aizebat	0
sartalderonz	sartalderontz	0
sartalea	sartalea	0
sartaria	sartaria	0
sartatua	sartatua	0
sartaurrea	sartaurrea	sartaurre
sartaurrea equilena	sartaurrea ekilena	0
sartaurrecoa	sartaurrekoa	0
sartonda	sartonda	0
sartu	sartu	sartu
sartua	sartua	sartu
sartu irtenen	sartu irtenen	0
sartu-irtenen zucena	sartu-irtenen zuzena	0
sartzallea	sartzailea	sartzaile
sartzea	sartzea	0
sartzieta	sartzieta	0
sasiaga	sasiaga	0
sasidia	sasidia	sasidi
sasieta	sasieta	0
sasietan sartu	sasietan sartu	0
sasigarria	sasigarria	0
sasigoa	sasigoa	0
sasilarra	sasilarra	0
sasilarrez garbitu	sasilarrez garbitu	0
sasinguela	sasingela	0
sasitea	sasitea	sasite
sasitsua	sasitsua	sasitsu
sasizalea	sasizalea	0
sasiz betea	sasiz betea	0
sa soalda	sa soalda	0
sasoaldu	sasoaldu	0
sasoaldua	sasoaldua	0
sasoaltzea	sasoaltzea	0
sasodaldez	sasodaldez	0
sasoindu	sasoindu	0
sasoitu	sasoitu	0
sasoitua	sasoitua	0
sasonatu	sasonatu	0
sasondu	sasondu	0
sasquia	saskia	saski
sasquichoa	saskitxoa	saskitxo
sasquiratu	saskiratu	0
sasquiratua	saskiratua	0
sasquitzarra	saskitzarra	0
sastalgarria	sastalgarria	0
sataitu	sataitu	0
sataitua	sataitua	0
sataya	sataia	satai
satayja	sataija	0
satifaccion	satifaczion	0
satisfaccioa	satisfaczioa	0
satisfaccion	satisfaczion	0
satisfacitu	satisfazitu	0
satitsua	satitsua	satitsu
satitu	satitu	0
satorquirrilloa	satorkirriloa	0
satorra	satorra	0
satorrunea	satorrunea	0
satsatu	satsatu	0
satsatua	satsatua	0
satsua	satsua	satsu
satsua garbieza	satsua garbieza	0
saturnarra	saturnarra	0
Saturno	Saturno	0
saturnori dagocana	saturnori dagokana	0
saya	saia	sai
saya-chaola	saia-txaola	0
sayalaria	saialaria	0
sayalchoa	saialtxoa	0
sayal eulea	saial eulea	0
sayalmea	saialmea	0
sayandea	saiandea	0
sayaquera	saiakera	saiakera
sayaqueratsua	saiakeratsua	0
sayatu	saiatu	saiatu
sayatua	saiatua	saiatu
sayatzallea	saiatzailea	0
sayatzarra	saiatzarra	0
sayea	saiea	0
sayeistaria	saieistaria	0
sayequeria	saiekeria	0
sayesbaguetu	saiesbagetu	0
sayesbaguetua	saiesbagetua	0
sayescaiztu	saieskaiztu	0
sayespea	saiespea	0
sayespeac	saiespeak	0
sayespeca egon	saiespeka egon	0
sayespeco utsunea	saiespeko utsunea	0
sayesperia Lat	saiesperia Lat	0
sayesperiarra	saiesperiarra	0
sayesquia	saieskia	0
sayeta	saieta	saieta
sayetachoa	saietatxoa	0
sayetada	saietada	0
sayetaria	saietaria	0
sayetatu	saietatu	0
sayetaz eras	saietaz eras	0
sayetera	saietera	saietera
sayeterac eguin	saieterac egin	0
sayetizarra	saietizarra	0
sayetsa	saietsa	0
sayetsá	saietsá	0
sayetsac	saietsak	0
sayetsac autsia	saietsac autsia	0
sayetsartecoa	saietsartekoa	0
sayetsezurrac	saietsezurrak	0
sayetsú	saietsú	0
sayochoa	saiotxoa	saiotxo
sayontzarra	saiontzarra	0
sayotzarra	saiotzarra	0
sboildea	sboildea	0
scaitua	skaitua	0
scgurantza	scgurantza	0
schoa	stxoa	0
scntierá	scntierá	0
sdmeaz	sdmeaz	0
Seagesima	Seajesima	0
searnaya	searnaia	0
searreba	searreba	0
seasca	seaska	0
seascaria	seaskaria	0
sebacandela guillea	sebakandela gilea	0
sebacandelen denda	sebakandelen denda	0
sebagoza	sebagoza	0
sebatsua	sebatsua	0
sebatu	sebatu	0
sebazcorteguia	sebazkortegia	0
sebochoa	sebotxoa	0
secretista	secretista	0
secretoa	secretoa	0
seculan	sekulan	sekulan
secularidea	sekularidea	0
secularitua	sekularitua	0
secularra	sekularra	0
seculati sécula	sekulati sékula	0
secura Sequedad	sekura Sekedad	0
seda	seda	seda
sedaguillea	sedagilea	0
seda irazcaya	seda irazkaia	0
sedantzecoa	sedantzekoa	0
sedaquiña	sedakina	0
sedasteac	sedasteak	0
sedateguia	sedategia	0
sedazcoa	sedazkoa	0
sedazco chingola	sedazko txingola	0
sedebaguetea	sedebagetea	0
sederia	sederia	0
sedicion	sedizion	0
sedoyalbat	sedoialbat	0
segá	segá	0
segada	segada	segada
sega epaqui	sega epaki	0
segagarria	segagarria	0
segailchoa	segailtxoa	0
segaildea	segaildea	0
segailla	segaila	segail
segailqui	segailki	0
segailquiró	segailkiró	0
segailtasuna	segailtasuna	0
segaldia	segaldia	0
segallá	segailá	0
segaquizuna	segakizuna	0
segaria	segaria	segari
segatzallea	segatzailea	0
seguidillac	segidilak	0
seguirse	segirse	0
seguitu	segitu	segitu
segúr	segúr	0
segurantza	segurantza	segurantza
seguridadea	seguridadea	0
segurqui	segurki	segurki
segurquiro	segurkiro	0
seguru	seguru	seguru
segurua	segurua	seguru
seguruguillea	segurugilea	0
segurutu	segurutu	segurutu
segurutua	segurutua	segurutu
segurutzallea	segurutzailea	0
segurutzat esan	segurutzat esan	0
sehia	sehia	sehi
seialchoa	seialtxoa	0
seialda	seialda	0
seiasca	seiaska	0
seiaurca	seiaurka	0
seidna	seidna	0
seigana	seigana	0
seigarrena	seigarrena	seigarren
seigueya	seigeia	0
seiiguitonda	seiigitonda	0
sei illabetecoa	sei ilabetekoa	0
seilarua	seilarua	0
seilcoa	seilkoa	0
seinadi-	seinadi-	0
seiña eztana	seina eztana	0
seiña loguirotu	seina logirotu	0
seinchoa	seintxoa	seintxo
seinchoa dirudiena	seintxoa dirudiena	0
séinchoen ollabeguiac	séintxoen oilabegiak	0
seindera	seindera	0
seindu	seindu	0
seindua	seindua	0
seinduá	seinduá	0
seinduna	seinduna	seindun
seinduntza	seinduntza	0
seiñeguina	seinegina	0
seinena	seinena	0
seiñeraliea	seineraliea	0
seiñerioa	seinerioa	0
seiñiltea	seiniltea	0
seiñiltzallea	seiniltzailea	0
seiñoalac	seinoalak	0
seinqueria	seinkeria	seinkeria
seinqueriro	seinkeriro	0
seinsarea	seinsarea	0
seintara biurtu	seintara biurtu	0
seintará biurtua	seintará biurtua	0
seintera	seintera	0
seinzaina	seintzaina	seintzain
seinzalea	seintzalea	0
seinzaya	seintzaia	0
seirac	seirak	0
seireum	seireum	0
seiurria	seiurria	0
seiurte	seiurte	0
seldarrac	seldarrak	0
selladura	seiladura	0
sellatu	seilatu	0
sellazallea	seilazailea	0
semeá	semeá	0
semea bezala artua	semea bezala artua	0
semeac	semeak	0
semeac billatú	semeac bilatú	0
semearén dirutornia	semearén dirutornia	0
seme baquia	seme bakia	0
semebicia	semebizia	0
semecho	semetxo	semetxo
semeerallea	semeerailea	0
semeizuna	semeizuna	0
semejante	semejante	0
semejanza	semejantza	0
semejar	semejar	0
seme-ordea	seme-ordea	0
seme pontecoa	seme pontekoa	0
semetzát	semetzát	0
semetzat artua	semetzat artua	0
semeztatua	semeztatua	0
sen-	sen-	0
seña	seina	seina
sená	sená	0
senaáusta	senaáusta	0
Senadorea	Senadorea	0
señaera	seinaera	0
senaera	senaera	0
senagarria	senagarria	0
senagarriró	senagarriró	0
señaguillea	seinagilea	0
sená hatzá	sená hatzá	0
señalaera	seinalaera	0
señalamentua	seinalamentua	0
señalaquera	seinalakera	0
señalaria	seinalaria	0
senalaria	senalaria	0
señalatu	seinalatu	seinalatu
señalatua	seinalatua	seinalatu
señalatuquiro	seinalatukiro	0
señalatzea	seinalatzea	0
senaldatu	senaldatu	0
senaldatua	senaldatua	0
señalea	seinalea	seinale
señalpenea	seinalpenea	0
señalpenetu	seinalpenetu	0
señalpetu	seinalpetu	0
señalpetua	seinalpetua	0
señalquiro	seinalkiro	0
senantza	senantza	0
senarcharra	senartxarra	0
senarea	senarea	0
señaria	seinaria	0
senaria	senaria	0
senarra	senarra	0
senartea	senartea	0
senartu	senartu	senartu
senarzallea	senarzailea	0
senatarra	senatarra	0
senategoquia	senategokia	0
señatu	seinatu	0
senatu	senatu	senatu
señatua	seinatua	0
senatua	senatua	senatu
Senatucoa	Senatukoa	0
señatzallea	seinatzailea	0
senatzallea	senatzailea	0
señatzea	seinatzea	0
senatzea	senatzea	0
sencildea	sentzildea	0
sencillea	sentzilea	0
sencillez	sentzilez	0
sencillo	sentzilo	0
sencilloa	sentziloa	0
sencilloro	sentziloro	0
senda	senda	0
sendabitartea	sendabitartea	0
sendabitarteduna	sendabitarteduna	0
sendabitartetu	sendabitartetu	0
sendacai gaistoa	sendakai gaistoa	0
sendacaiquindea	sendakaikindea	0
sendacaiuquintza	sendakaiukintza	0
sendagaiduna	sendagaiduna	0
sendagaildu	sendagaildu	0
sendagailla	sendagaila	sendagaila
sendagaitu	sendagaitu	0
sendagalla	sendagaila	sendagaila
sendagallac	sendagailak	0
sendagarria	sendagarria	sendagarri
sendagarriac	sendagarriak	0
sendagaya	sendagaia	sendagai
sendapoquia	sendapokia	0
sendaquida	sendakida	0
sendaquidatu	sendakidatu	0
sendaquidatua	sendakidatua	0
sendaquidea	sendakidea	0
sendaquin-	sendakin-	0
sendaraci	sendarazi	sendarazi
sendaracia	sendarazia	sendarazi
sendarazta	sendarazta	0
sendargoá	sendargoá	0
sendaroa	sendaroa	0
sendarquiro	sendarkiro	0
sendarra	sendarra	0
sendartú	sendartú	0
sendatezgarria	sendatezgarria	0
sendatu	sendatu	sendatu
sendatzallea	sendatzailea	sendatzaile
sendedaria	sendedaria	0
senderagarria	senderagarria	0
senderagarriro	senderagarriro	0
sendicusa	sendikusa	0
sendilcaria	sendilkaria	0
sendirearen saltzallea	sendirearen saltzailea	0
sendoa	sendoa	sendo
sendo ifiñi	sendo ifini	0
sendollac	sendoilak	0
sendopea	sendopea	0
sendopetu	sendopetu	0
sendoquiro	sendokiro	0
sendoro	sendoro	sendoro
sendoró	sendoró	0
sendotsa	sendotsa	0
sendotu	sendotu	sendotu
sendotua	sendotua	sendotu
senecarle	senekarle	0
senerazo	senerazo	0
senereá	senereá	0
Senescalia	Seneskalia	0
senesia	senesia	0
sengallá	sengailá	0
senguea	sengea	senge
senicabea	senikabea	0
senicatu.	senikatu.	0
senicatua	senikatua	0
senicbaguea	senicbagea	0
senic baguea burucharra	senic bagea burutxarra	0
seniqueta	seniketa	0
seniqueztea	senikeztea	0
senitenciatua	senitentziatua	0
senondu	senondu	0
senondú	senondú	0
senondua	senondua	0
señorga	seinorga	0
Señoria	Seinoria	0
sensera	sensera	0
senseragarria	senseragarria	0
senseragarriro	senseragarriro	0
senserqui	senserki	0
senserquiro	senserkiro	0
sensertasuna	sensertasuna	0
sentarana	sentarana	0
sentarauteguia	sentarautegia	0
sentarautu	sentarautu	0
sentegoilea	sentegoilea	0
sentegoitu	sentegoitu	0
sentegoya	sentegoia	0
sentencia	sententzia	sententzia
sentenciatsua	sententziatsua	0
sentenciatsuro	sententziatsuro	0
sentenciatu	sententziatu	0
sentencienliburua	sententzienliburua	0
senterasi	senterasi	0
senterasia	senterasia	0
senticorra	sentikorra	0
senticortu	sentikortu	sentikortu
senticortua	sentikortua	sentikortu
sentido	sentido	sentido
sentiera	sentiera	sentiera
sentigarria	sentigarria	sentigarri
sentigoa	sentigoa	0
sentilaria	sentilaria	0
sentimentua	sentimentua	sentimentu
sentitua	sentitua	sentitu
sentitza-	sentitza-	0
sentitzallea	sentitzailea	0
sentona	sentona	senton
sentoná	sentoná	0
sentonanza	sentonantza	0
sentsuá	sentsuá	0
separacion &c	separazion &k	0
separado	separado	0
sepuliura	sepuliura	0
sepultura	sepultura	sepultura
sequerea	sekerea	sekere
sequeretua	sekeretua	sekeretu
seradia	seradia	0
serafiña	serafina	serafin
Serasicoa	Serasikoa	0
serbicoiro	serbikoiro	0
serbicoya	serbikoia	0
serbidu	serbidu	0
serbigarria	serbigarria	0
serbigoquia	serbigokia	0
serbigoquiro	serbigokiro	0
serbiola	serbiola	0
serbipremia	serbipremia	0
serbiquintza	serbikintza	0
serbiquizuna	serbikizuna	0
serbitu	serbitu	serbitu
serbitua	serbitua	serbitu
serbitzacoya	serbitzakoia	0
serbitzaria	serbitzaria	0
serbitzea	serbitzea	0
serbizalea	serbizalea	0
serbizatu	serbizatu	0
serbizatzea	serbizatzea	0
serdea	serdea	0
serdetu	serdetu	0
serir	serir	0
sermoea	sermoea	sermoe
Sermoelibrua	Sermoelibrua	0
Sermoiteguia	Sermoitegia	0
Sermoya	Sermoia	0
sermoya eguin	sermoia egin	0
serora	serora	serora
serorateguia	serorategia	serorategi
Seroren soñecoa	Seroren soinekoa	0
Serralloa	Serrailoa	0
servidumbre	serbidunbre	0
servoitzariquidea	serboitzarikidea	0
seseatu	seseatu	0
sestear	sestear	0
setá	setá	0
setacharra	setatxarra	0
setalaria	setalaria	0
setaquiro	setakiro	0
setaria	setaria	0
setartu	setartu	0
setartua	setartua	0
setatia	setatia	setati
setatiró	setatiró	0
setatsuro	setatsuro	0
seutitú	seutitú	0
seyac	seiak	0
seyalá	seialá	0
seyaldu	seialdu	0
seyaldua	seialdua	0
seyalquiña	seialkina	0
seyaltzea	seialtzea	0
seyeun	seieun	0
seyoinquia	seioinkia	0
sfinecea	sfinezea	0
sguiente	sgiente	0
sianza eguin	siantza egin	0
Sibilac	Sibilak	0
sicatu	sikatu	sikatu
sicatua	sikatua	sikatu
sicatzallea	sikatzailea	0
siccion	siczion	0
sicua	sikua	siku
sicurá	sikurá	0
siesta eguin	siesta egin	0
sigorria	sigorria	0
sigura	sigura	0
siguraordea	siguraordea	0
siiisgarria	siiisgarria	0
siisgarria	siisgarria	0
Silanoac	Silanoak	0
silbatoa	silbatoa	0
sildatu	sildatu	0
silenciosamente	silentziosamente	0
silenoac	silenoak	0
siligranatua	siligranatua	0
silla	sila	0
sillachoa	silatxoa	0
silladia	siladia	0
sillaguillea	silagilea	0
sillauztaya	silauztaia	0
silleria	sileria	0
sillestalquia	silestalkia	0
silletaria	siletaria	0
silloya	siloia	0
silodia	silodia	0
silsilua	silsilua	0
siluroa	siluroa	0
simoniá	simoniá	0
Simoniarra	Simoniarra	0
simpathia	sinpathia	0
simple	sinple	sinple
simpleza	sinpleza	0
simulacion	simulazion	0
sinca	sinka	0
sinceridad	sintzeridad	0
sincero	sintzero	0
sindagallintza	sindagailintza	0
Sindicua	Sindikua	0
siñesberaá	sinesberaá	0
singlea	singlea	single
singrea	singrea	0
siniscorra	siniskorra	0
siniscoya	siniskoia	0
sinisdogaya	sinisdogaia	0
sinisezgarria	sinisezgarria	0
siñisgarria	sinisgarria	sinisgarri
sinisgarriró	sinisgarriró	0
siñisgorra	sinisgorra	0
siñisguea	sinisgea	0
siñisguetu	sinisgetu	0
siñislea	sinislea	0
sinisquizuna	siniskizuna	siniskizun
sinistagarria	sinistagarria	0
sinistalea	sinistalea	0
sinistamena	sinistamena	0
sinistamenac	sinistamenak	0
sinistamenen iracaslea	sinistamenen irakaslea	0
sinistamenen iracastea	sinistamenen irakastea	0
sinistamenen liburua	sinistamenen liburua	0
siñistanza	sinistantza	0
sinistaquizuna	sinistakizuna	0
sinistaraci	sinistarazi	sinistarazi
sinistatfua	sinistatfua	0
sinistatu	sinistatu	sinistatu
sinistea	sinistea	0
siñisteciña	sinistezina	sinistezin
sinisterazo	sinisterazo	sinisterazo
sinistezcorgoa	sinistezkorgoa	0
sinistezcoya	sinistezkoia	0
siñistezgarria	sinistezgarria	0
sinistezgarria	sinistezgarria	0
siñistu	sinistu	sinistu
sinistu	sinistu	sinistu
siñistua	sinistua	sinistu
sinistua	sinistua	sinistu
siñnlaria	sinnlaria	0
sinodal	sinodal	0
siñuac	sinuak	0
siñuac eguin	sinuac egin	0
siñuca	sinuka	0
siñuguillea	sinugilea	0
sinuguillea	sinugilea	0
siñuz	sinuz	0
siospechatu	siospetxatu	0
sireegui	sireegi	0
siringada	siringada	0
siringatu	siringatu	0
sirmea	sirmea	0
sirmeza	sirmeza	0
sisaria	sisaria	0
sisatu	sisatu	0
sisatua	sisatua	0
sistumpatua	sistunpatua	0
sitiá	sitiá	0
sitiatua	sitiatua	0
sitioá	sitioá	0
sitsa	sitsa	sits
sitsac	sitsak	0
sitsaera cerrenera	sitsaera zerrenera	0
sitsatu	sitsatu	0
sitsatua	sitsatua	0
situa	situa	0
siuetsiá	siuetsiá	0
slacatua	slakatua	0
slacu	slaku	0
slacuquiro	slakukiro	0
slaquera	slakera	0
slaqueza	slakeza	0
sltareco beaurca	sltareko beaurka	0
sñalatu	sinalatu	0
snatu	snatu	0
snmbrina	snnbrina	0
soarra	soarra	0
sobatua	sobatua	0
sobcerbioso	sobzerbioso	0
soberá	soberá	0
sobera cargatu	sobera kargatu	0
soberandia	soberandia	0
soberandicoa	soberandikoa	0
soberandiró	soberandiró	0
soberania	soberania	soberania
soberanoa	soberanoa	soberano
soberantzaria	soberantzaria	0
soberaoa	soberaoa	0
soberatia	soberatia	0
soberatua	soberatua	soberatu
soberbia	soberbia	soberbia
soberbiatsua	soberbiatsua	0
soberbiatsuro	soberbiatsuro	0
soberbioa	soberbioa	soberbio
soberbiquiro	soberbikiro	0
soberbiró	soberbiró	0
sobervia	soberbia	soberbia
sobervio	soberbio	soberbio
sobra	sobra	sobra
sobrado	sobrado	0
sobras	sobras	0
sobratua	sobratua	sobratu
sobrecargatu	sobrekargatu	0
sobrepelliza	sobrepeiliza	0
sobrepujar	sobrepujar	0
sobretodo	sobretodo	0
soca	soka	soka
socabarca	sokabarka	0
socachoa	sokatxoa	sokatxo
socaguillea	sokagilea	sokagile
socaitzarra	sokaitzarra	0
socaria	sokaria	0
socarquiro	sokarkiro	0
socarreria	sokarreria	0
socatu	sokatu	0
socatua	sokatua	0
socayada	sokaiada	0
socaz lotu	sokaz lotu	0
socaztatu	sokaztatu	0
socaztatua	sokaztatua	0
Sochantrea	Sotxantrea	0
socomatu	sokomatu	0
socomatua guelditu	sokomatua gelditu	0
Soconuscautsac	Sokonuskautsak	0
soconusco	sokonusko	0
socorgá	sokorgá	0
socorrer	sokorrer	0
socorritu	sokorritu	sokorritu
socorritua	sokorritua	sokorritu
socorritzallea	sokorritzailea	0
socorro	sokorro	0
socorrua	sokorrua	sokorru
sodomita	sodomita	0
sofreza	sofreza	0
soiburdindua	soiburdindua	0
soiburnia	soiburnia	0
soiburnichoa	soiburnitxoa	0
soiburnitua	soiburnitua	0
soiburnizcoac	soiburnizkoak	0
soildu	soildu	soildu
soildua	soildua	soildu
soildura	soildura	0
soillá	soilá	0
soillamena	soilamena	0
soillaria	soilaria	0
soillerua	soilerua	0
soilmena	soilmena	0
soilquiro	soilkiro	0
soiltasuna	soiltasuna	soiltasun
soiltzallea	soiltzailea	0
soiña	soina	soin
soina	soina	soin
soiñaledia	soinaledia	0
soiñaquin	soinakin	0
soincaiteguia	soinkaitegia	0
soincaizaya	soinkaizaia	0
soincoa	soinkoa	0
soindoña	soindoina	0
soindonchoa	soindontxoa	0
soiñezurra	soinezurra	0
soingaña	soingaina	soingain
soingañá	soingainá	0
soinquida	soinkida	0
soinquidea	soinkidea	0
sojagatu	sojagatu	0
sola-	sola-	0
solairutu	solairutu	0
solapatu	solapatu	0
solapatua	solapatua	0
solapetu	solapetu	0
solasa	solasa	solas
solasá	solasá	0
solasean	solasean	0
solbarda	solbarda	0
Soldadu dia	Soldadu dia	0
Soldaduen aguintaria	Soldaduen agintaria	0
Soldaduen ostatua	Soldaduen ostatua	0
soldar	soldar	0
soldatá	soldatá	0
soldataguea	soldatagea	0
soledad	soledad	0
soledadea	soledadea	0
soleta	soleta	0
soletaguillea	soletagilea	0
soletaria	soletaria	0
soletatu soletac eransi	soletatu soletac eransi	0
solfeatu	solfeatu	solfeatu
solicorra	solikorra	0
solimaná	solimaná	0
solloza	soiloza	0
sollozotiña	soilozotina	0
sollozotiñ eguin	soilozotin egin	0
soló	soló	0
soloa	soloa	solo
solochoa	solotxoa	0
solomoa	solomoa	solomo
som	som	0
somá	somá	0
somacaitza	somakaitza	0
somacaizquiro	somakaizkiro	0
somacaiztu	somakaiztu	0
somaeractia	somaeractia	0
somagarria	somagarria	0
somagueró	somageró	0
somaguetu	somagetu	0
somaquizuua	somakizuua	0
somaria	somaria	0
somariá	somariá	0
somariac	somariak	0
somariro	somariro	0
somaritu	somaritu	0
somaró	somaró	0
somatu	somatu	somatu
somatú	somatú	0
somatua	somatua	somatu
somaz	somaz	0
somboilla	sonboila	0
sombreiluquintza	sonbreilukintza	0
sombrella	sonbreila	0
sombrellateguia	sonbreilategia	0
sombrelluquiña	sonbreilukina	0
sombrellutzarra	sonbreilutzarra	0
somiña	somina	somin
somiñac	sominak	0
somiñez	sominez	0
somingarria	somingarria	0
sominquiro	sominkiro	0
soñari aundia	soinari aundia	0
sonboillá	sonboilá	0
soñean	soinean	0
soñecoa	soinekoa	soineko
soñecoac	soinekoak	0
soñecoa galtzarberonz jasó	soinekoa galtzarberontz jasó	0
soñeco cerrendatua	soineko zerrendatua	0
soñeco eraquidea	soineko erakidea	0
soñecoguillea	soinekogilea	0
soñeco laburrá	soineko laburrá	0
soñeco saltzallea	soineko saltzailea	0
soñeco zatarra	soineko zatarra	0
soñecoz ornitu	soinekoz ornitu	0
sonsacá	sonsacá	0
sonsacaria	sonsakaria	0
sonsacatu	sonsakatu	0
sonsacatua	sonsakatua	0
sonsacatua &c	sonsakatua &k	0
sonsaquea	sonsakea	0
sonsaquean sartu	sonsakean sartu	0
sonsoñuchoa	sonsoinutxoa	0
soñua	soinua	soinu
soñuchoa	soinutxoa	soinutxo
soñuguillea	soinugilea	0
soñu jostallua	soinu jostailua	0
soñularia	soinularia	soinulari
sopapo	sopapo	0
soplar	soplar	0
soqiilla	soqiila	0
soquiltia	sokiltia	0
soquiña	sokina	0
sor	sor	sor
sorá gaizquiña	sorá gaizkina	0
sorayoa	soraioa	soraio
sorbaldan	sorbaldan	0
sorbeltza	sorbeltza	sorbeltz
sor beltza	sor beltza	0
sorbetea	sorbetea	0
sorezguetu	sorezgetu	0
soreztatu	soreztatu	0
sorgauspena	sorgauspena	0
